timestep,group,average_knowledge,knowledge_std,weakest_category_avg,strongest_category_avg,knowledge_variance_avg,cumulative_correct,cumulative_incorrect,accuracy,category_0_knowledge,category_0_exposure,category_1_knowledge,category_1_exposure,category_2_knowledge,category_2_exposure,category_3_knowledge,category_3_exposure,category_4_knowledge,category_4_exposure,category_5_knowledge,category_5_exposure
8280,control,0.5622576146971789,0.11739521093258126,0.3958120853711435,0.7106693403319487,0.012723781433224264,461035,366965,0.5568055555555556,0.5596202562541375,137087,0.5618359061227004,138334,0.5680093472816465,137952,0.553307696594311,137816,0.5733814649221576,138637,0.5573910170081208,138174
8290,control,0.5617384482201875,0.11740999010713493,0.39624895184297787,0.7078219113247095,0.012572438917987032,461588,367412,0.5568009650180941,0.5561830082272393,137250,0.5584225914467486,138487,0.5642839353202714,138110,0.5530269673232419,137992,0.5771279418784085,138812,0.5613862451252156,138349
8300,control,0.5639094946617117,0.11816960309070348,0.40189330774518967,0.7115988538001673,0.012679929911736425,462169,367831,0.5568301204819277,0.5539594728725487,137400,0.5544917075524554,138637,0.5715839102014599,138286,0.5584103424418364,138165,0.5802643753593937,138988,0.5647471595425761,138524
8310,control,0.564291690839584,0.12043216650944708,0.40251348515829105,0.7168815919264084,0.013198682147831884,462741,368259,0.5568483754512635,0.5546273936077385,137560,0.5555873449670288,138798,0.5693835936132884,138457,0.5595387649335387,138346,0.581630841753225,139158,0.5649822061626841,138681
8320,control,0.562228309361494,0.12239491968604733,0.39618349826919697,0.7142657510020137,0.013561537997990347,463290,368710,0.5568389423076923,0.5481635370600979,137724,0.5547333379907705,138974,0.5716722400058029,138637,0.5657790842286159,138524,0.5759658111127915,139317,0.5570558457708856,138824
8330,control,0.5596691965045375,0.12302953387253113,0.3889031814493413,0.7111035503310069,0.01363170796147239,463826,369174,0.5568139255702281,0.5507327274172161,137900,0.5625257236501373,139162,0.5654723770079597,138787,0.5629992214685522,138682,0.5676502163688701,139479,0.5486349131144886,138990
8340,control,0.561885194787924,0.12012156721934553,0.395278299510924,0.7073561806212494,0.012847657918278708,464397,369603,0.5568309352517986,0.5564473375415229,138074,0.5542666986110563,139311,0.5672191190042798,138956,0.5645456792258245,138836,0.5692272063143629,139654,0.559605128030498,139169
8350,control,0.5612464701648694,0.11883940160976315,0.3954339254906224,0.7029747769525101,0.012462848634313385,464948,370052,0.5568239520958084,0.5575450840799333,138245,0.5524990842064681,139452,0.5627519614640668,139116,0.5644065653027184,139011,0.5685098506291301,139831,0.5617662753068999,139345
8360,control,0.5627871672018839,0.11842338085952599,0.3981598972688257,0.7070538774373434,0.012409958727568504,465518,370482,0.5568397129186603,0.5607016926931414,138415,0.5503860195006777,139613,0.5666043406605716,139283,0.5720993568316577,139180,0.5633595072297176,139995,0.5635720862955373,139514
8370,control,0.563130084178405,0.11941388586982733,0.40125363845049344,0.710300764304457,0.012442150763761648,466084,370916,0.5568506571087216,0.5589373512805895,138584,0.5549275956509935,139788,0.5695468470129781,139451,0.5643088261993648,139322,0.5709077406350779,140185,0.5601521442914268,139670
8380,control,0.5648237904304716,0.12082571878922202,0.3994327545559023,0.7102813367124929,0.012645565848911125,466663,371337,0.5568770883054892,0.5657789805161942,138746,0.5534377304806426,139970,0.5712010880513058,139627,0.5595287390541841,139460,0.5752396807625513,140353,0.5637565237179522,139844
8390,control,0.5638325416679434,0.12390652575770869,0.3916753209557905,0.7123835797187057,0.013326815727737694,467225,371775,0.5568831942789034,0.5680222456397958,138916,0.5617692883592045,140152,0.5690827086277024,139782,0.5620630565044832,139620,0.567426880027314,140524,0.5546310708491606,140006
8400,control,0.5644790756875759,0.12188353020762113,0.3969476978135981,0.7075722341456542,0.012695053252413884,467791,372209,0.5568940476190476,0.5626964163127548,139058,0.5622788821621542,140322,0.5684475082148176,139953,0.5655556169680496,139791,0.5711327674674722,140695,0.5567632630002075,140181
8410,control,0.566493301888551,0.12104275567517209,0.39505974862507665,0.7085458692527489,0.012599909477856157,468372,372628,0.556922711058264,0.5716149168918635,139217,0.5544404684945894,140466,0.5651540217752844,140147,0.5737474214333014,139958,0.5747068387901056,140855,0.5592961439461621,140357
8420,control,0.5681743009175831,0.11927776070203522,0.4001691788645518,0.7111716381719567,0.012485223875967698,468957,373043,0.5569560570071259,0.5717043767428271,139381,0.5507607202858483,140623,0.5729118755062801,140329,0.5701480089304117,140097,0.5740753862868224,141020,0.5694454377533094,140550
8430,control,0.5663713085358159,0.1212588121155595,0.399223065055637,0.7109790612921424,0.013028934945945697,469514,373486,0.556956109134045,0.5776919963808885,139565,0.5515337594356756,140806,0.5630553221625147,140468,0.5699154205781412,140254,0.5722311919675298,141195,0.5638001606901448,140712
8440,control,0.5659776014979016,0.12047006274425189,0.40375866109690084,0.7069236962193804,0.012501796007619097,470074,373926,0.5569597156398104,0.5767934912772256,139749,0.5521632881833728,140974,0.5569353907284355,140625,0.5695572422778244,140419,0.5659825124883293,141345,0.5744336840322215,140888
8450,control,0.5643312541426188,0.1259532546394357,0.3963153861922181,0.7148149341036505,0.013701245388655721,470638,374362,0.5569680473372781,0.5773523829492979,139910,0.5455642813861863,141113,0.5469895647244272,140781,0.5748165039295083,140606,0.5654983621197992,141518,0.5757664297464934,141072
8460,control,0.566206431666648,0.12707766440894425,0.3896797244059867,0.7191784516584174,0.014073883814250582,471230,374770,0.5570094562647754,0.5834744469958107,140087,0.5444594749215178,141276,0.5527315493887095,140929,0.5814164044859236,140798,0.5696844667216668,141699,0.5654722474862598,141211
8470,control,0.5661227482644707,0.12387746995839496,0.38826089883451503,0.7149138436204044,0.013555316376822269,471794,375206,0.5570177095631641,0.5714682065599209,140240,0.5527247841707813,141442,0.55690011474918,141098,0.5792979041626932,140974,0.5698542892433985,141865,0.56649119070085,141381
8480,control,0.5670540880549036,0.12196847669033958,0.39697089766693106,0.7125474988823828,0.013220665431145962,472370,375630,0.5570400943396226,0.5757559205457145,140411,0.5528521054008869,141608,0.5623142879536517,141266,0.5781804966646292,141136,0.5647434506598427,142022,0.5684782671046967,141557
8490,control,0.5659059744393584,0.12071770363729888,0.39654192310199976,0.7079115836718853,0.012976597068934635,472927,376073,0.557040047114252,0.5740858196093067,140586,0.5552123284560967,141781,0.5591372310800584,141429,0.5804888983748527,141299,0.5520639261156924,142162,0.5744476430001442,141743
8500,control,0.564824429748936,0.12073474157112353,0.3938447696380814,0.7086763703946825,0.013047415914259803,473487,376513,0.5570435294117647,0.5775067191469883,140766,0.5563691685920582,141954,0.5531269878564763,141582,0.5751747748071125,141457,0.5557596632950127,142324,0.5710092647959675,141917
8510,control,0.5633570366845533,0.12102397174648812,0.39282393101507085,0.7084393976156238,0.01302418296456156,474039,376961,0.5570376028202115,0.5776363420778662,140935,0.5498902880974145,142115,0.5511772506793666,141739,0.5773120626995518,141614,0.5568788599685697,142494,0.567247416584551,142103
8520,control,0.5646200796524699,0.12136976239177448,0.3963712341383055,0.710219699362246,0.01320152555771637,474617,377383,0.55706220657277,0.5755327501097185,141106,0.5560631373935698,142283,0.5543326006501578,141912,0.5792445920558719,141779,0.5619218672443228,142660,0.5606255304611787,142260
8530,control,0.5650897725284972,0.12161668718598057,0.39213306600355774,0.7102542438539995,0.013342278967338948,475186,377814,0.5570762016412661,0.5787358413664808,141276,0.5518116212666824,142448,0.5530925773113593,142066,0.5889425890283025,141952,0.5608361345187283,142839,0.5571198716794302,142419
8540,control,0.5653439422082717,0.12319773998864748,0.3926138196656879,0.7128989877420052,0.013689934601187554,475758,378242,0.5570936768149883,0.5801824667108181,141451,0.5556055094146722,142615,0.5538960694822693,142233,0.5877590686722481,142107,0.5550993788410333,143002,0.5595211601285878,142592
8550,control,0.5666548377706667,0.12215008765353244,0.3943983498224983,0.7142097773173331,0.01358567224484547,476336,378664,0.5571181286549708,0.5792949424313825,141616,0.5561258258944555,142781,0.5546311376581321,142395,0.5899407819116336,142274,0.5619335617798003,143172,0.5580027769485963,142762
8560,control,0.5670948243299256,0.12105478477950359,0.39509692171867733,0.7066677177385107,0.013271365742597406,476905,379095,0.5571320093457944,0.5775848611011849,141778,0.5537761628685891,142937,0.5515316127565951,142565,0.5856847799137792,142428,0.5689069066082295,143338,0.565084622731176,142954
8570,control,0.5666082850069475,0.12347349874260093,0.38932191068705135,0.7117673069320811,0.0137197428427984,477473,379527,0.557144690781797,0.5811053589388022,141949,0.5629346627282944,143122,0.5465820845457855,142728,0.5748052981857965,142585,0.5664173601079694,143488,0.5678049455350375,143128
8580,control,0.5636619424692233,0.12344150365186879,0.3879656087972944,0.7098304321763982,0.01359708180753816,478011,379989,0.5571223776223776,0.5716089178732788,142103,0.5617177093735372,143301,0.5476058072254658,142896,0.5709531197569969,142757,0.5577123699577378,143639,0.5723737306283236,143304
8590,control,0.5665191033531801,0.12260874343941285,0.392299191255527,0.7112838353334567,0.013529875125461409,478604,380396,0.5571641443538999,0.5712090907255507,142268,0.5609245021899362,143464,0.5535649679906708,143062,0.5728206213120032,142917,0.566053719775233,143819,0.5745417181256869,143470
8600,control,0.5649472848420546,0.11932133080729579,0.392307749580672,0.7101059370591123,0.012940050187264664,479149,380851,0.55715,0.5663655778951708,142434,0.5590025383803132,143627,0.5536424465005463,143240,0.5711296929278051,143083,0.5662444237745663,143990,0.5732990295739253,143626
8610,control,0.5640663611351091,0.12162895550708196,0.38637649266737273,0.7107042945146651,0.013525780355405104,479709,381291,0.5571533101045296,0.563823011190318,142594,0.5581424370946382,143798,0.552176550053216,143402,0.5682997325991519,143254,0.5677944515876626,144154,0.5741619842856684,143798
8620,control,0.5623954794918656,0.1206709275423899,0.38391345706559915,0.704432536452,0.0131747609490755,480251,381749,0.5571357308584687,0.5597222059761314,142752,0.5543338956884196,143953,0.5473124422029904,143585,0.5646428775781742,143409,0.5726197233930538,144328,0.5757417321124243,143973
8630,control,0.5615571343132674,0.11933811340171122,0.3922803503596298,0.7046919402738719,0.012755663785013284,480798,382202,0.5571239860950173,0.5609327835241367,142938,0.5572321013605176,144122,0.5478063313803656,143736,0.5619607506176225,143560,0.5696982041827499,144488,0.5717126348142125,144156
8640,control,0.5620448722852115,0.12235939194087428,0.38428785714722574,0.7037772096601853,0.013494657687230573,481365,382635,0.5571354166666667,0.5604073068872619,143089,0.5675625038342209,144311,0.5473369788427308,143902,0.5556366777994131,143711,0.5666752062171475,144659,0.5746505601304944,144328
8650,control,0.5606043948716167,0.12466978257626155,0.3807001437374284,0.703653704809541,0.013933678502320383,481915,383085,0.5571271676300578,0.5577771423359146,143263,0.5684961628963099,144476,0.5520817901497136,144070,0.5551352525081351,143876,0.5552393325247881,144803,0.5748966888148379,144512
8660,control,0.5587351034632823,0.12465646834073565,0.38099298334422266,0.71075976995323,0.01409762227985457,482457,383543,0.5571096997690531,0.5588613455580353,143441,0.5626120240285188,144632,0.547774624329411,144235,0.5494673479124561,144050,0.5603323565120787,144978,0.5733629224391933,144664
8670,control,0.5593167716213868,0.12219379326082995,0.3848257487226613,0.7073216738883704,0.01353226618331856,483012,383988,0.5571072664359862,0.5596308477328322,143603,0.5680506982101605,144806,0.5566185060491464,144415,0.5478904724412677,144222,0.547896687006865,145119,0.5758134182880483,144835
8680,control,0.5600847723319241,0.12448837915135094,0.3812058876053993,0.7128338809546098,0.014049779614234497,483583,384417,0.5571232718894009,0.553718997318859,143762,0.5706300358680144,144971,0.5591523868529642,144600,0.5475787040761506,144387,0.5525819582376595,145284,0.5768465516378971,144996
8690,control,0.5608179326739392,0.12828026402428344,0.37738734872981106,0.7207500261675973,0.01480073137524813,484159,384841,0.5571449942462601,0.5494449052933518,143940,0.5800788279404308,145144,0.5577531728926154,144763,0.5515812362766499,144568,0.557438861089856,145441,0.5686105925507313,145144
8700,control,0.5618111358447413,0.12731403711221043,0.3824564108671054,0.7232874142695845,0.014444243221811507,484730,385270,0.5571609195402298,0.5534784503625295,144114,0.5793735232473095,145324,0.5566658797167282,144918,0.5455778659223144,144725,0.5529688368962276,145585,0.5828022589233384,145334
8710,control,0.5603608111858907,0.12901505737107996,0.3749804523296712,0.7257908466544062,0.01478456993600324,485284,385716,0.5571572904707233,0.5528279521985149,144271,0.5759125469292266,145489,0.5584510745688764,145079,0.5433437324623883,144895,0.5438974113373479,145742,0.5877321496189893,145524
8720,control,0.5604598872677631,0.12712964104195862,0.37931087489944687,0.7165759240156944,0.01420925262329748,485842,386158,0.557158256880734,0.5492345676010426,144420,0.5730919085296063,145660,0.5576911956994262,145227,0.5476085912729454,145083,0.5510950802943099,145915,0.5840379802092486,145695
8730,control,0.5579792085050528,0.12837942491291876,0.38045525317366713,0.7150528452235956,0.01436052231143416,486378,386622,0.5571340206185567,0.5479444549649228,144593,0.5651161710340089,145826,0.5559259561316287,145407,0.542360176295194,145224,0.5484643438263181,146056,0.5880641487782444,145894
8740,control,0.5550560823916866,0.1305206165066394,0.37259154803543315,0.7184192893886217,0.015021231363553792,486909,387091,0.5571041189931351,0.5404692904097468,144744,0.563977295777946,146006,0.5502215735319173,145554,0.5437482227736345,145387,0.5520596048747489,146244,0.5798605069821259,146065
8750,control,0.5545587827594473,0.128051190347573,0.3787794406819783,0.7129126814515587,0.014343881499583027,487449,387551,0.5570845714285714,0.5386876725237422,144914,0.5613576844301454,146152,0.5546173465155377,145719,0.5460640223272814,145587,0.5518121196517982,146409,0.5748138511081787,146219
8760,control,0.5548385105236997,0.1282929104026647,0.379149028345173,0.7112893288384555,0.01429220261756217,488003,387997,0.5570810502283104,0.5384605907476417,145086,0.563131335631097,146325,0.5600705187100311,145886,0.5464827322583438,145742,0.5480345881220283,146578,0.5728512976730554,146383
